"sourceKind","sourceId","sourceName","relation","targetKind","targetId","targetName"
"variable","122","js - Thank You Page - Product ID Array","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","154","TikTok - Purchase (Complete Payment)","references_elevar_entity","variable","125","dlv - Thank You Page - Customer ID"
"tag","160","TikTok - Subscription Purchase","references_elevar_entity","variable","125","dlv - Thank You Page - Customer ID"
"tag","161","TikTok - Place An Order","references_elevar_entity","variable","125","dlv - Thank You Page - Customer ID"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","125","dlv - Thank You Page - Customer ID"
"variable","285","GA4 Event Settings","references_elevar_entity","variable","125","dlv - Thank You Page - Customer ID"
"tag","155","TikTok - Product View","references_elevar_entity","variable","126","dlv - Product View - Category Name"
"tag","205","Facebook - Product View","references_elevar_entity","variable","126","dlv - Product View - Category Name"
"tag","155","TikTok - Product View","references_elevar_entity","variable","129","dlv - Product View - Name"
"tag","205","Facebook - Product View","references_elevar_entity","variable","129","dlv - Product View - Name"
"tag","412","BloomReach - Product Page (Event)","references_elevar_entity","variable","129","dlv - Product View - Name"
"variable","398","BloomReach Product Name","references_elevar_entity","variable","129","dlv - Product View - Name"
"tag","157","TikTok - Add to Cart","references_elevar_entity","variable","132","dlv - Add to Cart - Product Name"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","132","dlv - Add to Cart - Product Name"
"variable","142","TikTok - product identifier","references_elevar_entity","variable","141","constant - product identifier - product id"
"variable","183","Facebook - product identifier","references_elevar_entity","variable","141","constant - product identifier - product id"
"variable","144","TikTok - product group","references_elevar_entity","variable","143","constant - product group - product_group"
"variable","192","Facebook - product group","references_elevar_entity","variable","143","constant - product group - product_group"
"variable","146","custom js - TikTok Collection Page Impressions","references_elevar_entity","variable","145","dlv - Cart - Product Impressions"
"variable","151","TikTok - conversion value","references_elevar_entity","variable","150","constant - conversion value - revenue"
"variable","186","Facebook - conversion value","references_elevar_entity","variable","150","constant - conversion value - revenue"
"tag","160","TikTok - Subscription Purchase","references_elevar_entity","variable","152","dlv - Thank You Page - Action Field"
"tag","161","TikTok - Place An Order","references_elevar_entity","variable","152","dlv - Thank You Page - Action Field"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","152","dlv - Thank You Page - Action Field"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","152","dlv - Thank You Page - Action Field"
"variable","520","js - TikTok Purchase Value (cleaned)","references_elevar_entity","variable","152","dlv - Thank You Page - Action Field"
"variable","158","js - Has Subscription Purchase","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"trigger","159","Event - subscription purchase","references_elevar_entity","variable","158","js - Has Subscription Purchase"
"variable","270","GA4 - product identifier","references_elevar_entity","variable","167","constant - product identifier - sku"
"tag","179","Facebook - Sitewide Pixel","references_elevar_entity","variable","176","dlv - user_id"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","176","dlv - user_id"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","176","dlv - user_id"
"tag","179","Facebook - Sitewide Pixel","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","180","Facebook - SMS Signup","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","198","Facebook - Account Sign Up","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","199","Facebook - Search","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","205","Facebook - Product View","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","206","Facebook - View Category","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","207","Facebook - Email Signup","references_elevar_entity","variable","177","Facebook - Pixel ID"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","177","Facebook - Pixel ID"
"variable","183","Facebook - product identifier","references_variable","variable","141","constant - product identifier - product id"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","183","Facebook - product identifier"
"tag","205","Facebook - Product View","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","184","js - Facebook - Contents - Impressions","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","187","js - Facebook - Contents - Thank You Page","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","188","js - Facebook - Content_IDs - Thank You Page","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","195","js - Facebook - Contents - Checkout Page","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","196","js - Facebook - Contents - Product View","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","197","js - Facebook - Content_IDs - Impressions","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","200","js - Facebook - Content_IDs - Checkout Page","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","202","js - Facebook - Contents - Add to Cart","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","211","js - Facebook - Contents - Cart Contents","references_elevar_entity","variable","183","Facebook - product identifier"
"variable","184","js - Facebook - Contents - Impressions","references_variable","variable","46","dlv - ecommerce.impressions"
"variable","184","js - Facebook - Contents - Impressions","references_variable","variable","183","Facebook - product identifier"
"tag","199","Facebook - Search","references_elevar_entity","variable","184","js - Facebook - Contents - Impressions"
"tag","206","Facebook - View Category","references_elevar_entity","variable","184","js - Facebook - Contents - Impressions"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","185","var - Thank You Page - User Data Event ID"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","185","var - Thank You Page - User Data Event ID"
"variable","186","Facebook - conversion value","references_variable","variable","150","constant - conversion value - revenue"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","186","Facebook - conversion value"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","186","Facebook - conversion value"
"variable","187","js - Facebook - Contents - Thank You Page","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","187","js - Facebook - Contents - Thank You Page","references_variable","variable","183","Facebook - product identifier"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","187","js - Facebook - Contents - Thank You Page"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","187","js - Facebook - Contents - Thank You Page"
"variable","598","js - Reddit - Purchase Items","references_elevar_entity","variable","187","js - Facebook - Contents - Thank You Page"
"variable","188","js - Facebook - Content_IDs - Thank You Page","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","188","js - Facebook - Content_IDs - Thank You Page","references_variable","variable","183","Facebook - product identifier"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","188","js - Facebook - Content_IDs - Thank You Page"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","188","js - Facebook - Content_IDs - Thank You Page"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","189","dlv - Thank You Page - Customer Province Code"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","189","dlv - Thank You Page - Customer Province Code"
"variable","190","js - Customer Type","references_variable","variable","53","dlv - Thank You Page - Customer Total Order Count"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","190","js - Customer Type"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","190","js - Customer Type"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","191","cookie - GA Client ID"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","191","cookie - GA Client ID"
"variable","192","Facebook - product group","references_variable","variable","143","constant - product group - product_group"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","192","Facebook - product group"
"tag","199","Facebook - Search","references_elevar_entity","variable","192","Facebook - product group"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","192","Facebook - product group"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","192","Facebook - product group"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","192","Facebook - product group"
"tag","205","Facebook - Product View","references_elevar_entity","variable","192","Facebook - product group"
"tag","206","Facebook - View Category","references_elevar_entity","variable","192","Facebook - product group"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","192","Facebook - product group"
"variable","195","js - Facebook - Contents - Checkout Page","references_variable","variable","91","dlv - ecommerce.checkout.products"
"variable","195","js - Facebook - Contents - Checkout Page","references_variable","variable","183","Facebook - product identifier"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","195","js - Facebook - Contents - Checkout Page"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","195","js - Facebook - Contents - Checkout Page"
"variable","196","js - Facebook - Contents - Product View","references_variable","variable","31","dlv - Product View - Details Array"
"variable","196","js - Facebook - Contents - Product View","references_variable","variable","183","Facebook - product identifier"
"tag","205","Facebook - Product View","references_elevar_entity","variable","196","js - Facebook - Contents - Product View"
"variable","197","js - Facebook - Content_IDs - Impressions","references_variable","variable","46","dlv - ecommerce.impressions"
"variable","197","js - Facebook - Content_IDs - Impressions","references_variable","variable","183","Facebook - product identifier"
"tag","199","Facebook - Search","references_elevar_entity","variable","197","js - Facebook - Content_IDs - Impressions"
"tag","206","Facebook - View Category","references_elevar_entity","variable","197","js - Facebook - Content_IDs - Impressions"
"variable","200","js - Facebook - Content_IDs - Checkout Page","references_variable","variable","91","dlv - ecommerce.checkout.products"
"variable","200","js - Facebook - Content_IDs - Checkout Page","references_variable","variable","183","Facebook - product identifier"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","200","js - Facebook - Content_IDs - Checkout Page"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","200","js - Facebook - Content_IDs - Checkout Page"
"variable","202","js - Facebook - Contents - Add to Cart","references_variable","variable","37","dlv - Add to Cart - Add Array"
"variable","202","js - Facebook - Contents - Add to Cart","references_variable","variable","183","Facebook - product identifier"
"tag","203","Facebook - Add to Cart","references_elevar_entity","variable","202","js - Facebook - Contents - Add to Cart"
"variable","211","js - Facebook - Contents - Cart Contents","references_elevar_entity","variable","208","dlv - ecommerce.cart_contents.products"
"variable","287","GA4 - transaction identifier","references_elevar_entity","variable","209","dlv - Thank You Page - Order Name"
"variable","211","js - Facebook - Contents - Cart Contents","references_variable","variable","183","Facebook - product identifier"
"variable","211","js - Facebook - Contents - Cart Contents","references_variable","variable","208","dlv - ecommerce.cart_contents.products"
"tag","280","GA4 - Login","references_elevar_entity","variable","213","dlv - User ID"
"variable","268","GA4 Config Settings","references_elevar_entity","variable","213","dlv - User ID"
"tag","221","GA4 Event - collection page - product lists click","references_elevar_entity","variable","215","GA4 ID"
"tag","223","GA4 Event - home page - featured collection click","references_elevar_entity","variable","215","GA4 ID"
"tag","227","GA4 Event - navigation - footer nav click","references_elevar_entity","variable","215","GA4 ID"
"tag","229","GA4 Event - product page - add to cart click","references_elevar_entity","variable","215","GA4 ID"
"tag","231","GA4 Event - recommended products click","references_elevar_entity","variable","215","GA4 ID"
"tag","233","GA4 Event - home page - shop onesies click","references_elevar_entity","variable","215","GA4 ID"
"tag","237","GA4 Event - home page - featured products click","references_elevar_entity","variable","215","GA4 ID"
"tag","239","GA4 Event - cart drawer - upsell products click","references_elevar_entity","variable","215","GA4 ID"
"tag","247","GA4 Event - global feature - quickshop atc button click","references_elevar_entity","variable","215","GA4 ID"
"tag","248","GA4 Event - home page - deal of the week click","references_elevar_entity","variable","215","GA4 ID"
"tag","250","GA4 Event - navigation - desktop main nav click","references_elevar_entity","variable","215","GA4 ID"
"tag","251","GA4 Event - product page - hot seller products click","references_elevar_entity","variable","215","GA4 ID"
"tag","253","GA4 Event - navigation - mobile main nav click","references_elevar_entity","variable","215","GA4 ID"
"tag","255","GA4 Event - collection page - colletion filter click","references_elevar_entity","variable","215","GA4 ID"
"tag","256","GA4 Event - home page - hero image button click","references_elevar_entity","variable","215","GA4 ID"
"tag","259","GA4 Event - cart drawer - checkout click","references_elevar_entity","variable","215","GA4 ID"
"tag","260","GA4 Event - product page - product variants click","references_elevar_entity","variable","215","GA4 ID"
"tag","261","GA4 Event - home page - featured category click","references_elevar_entity","variable","215","GA4 ID"
"tag","262","GA4 Event - global feature - quickshop variant option click","references_elevar_entity","variable","215","GA4 ID"
"tag","263","GA4 Event - navigation - announcement header click","references_elevar_entity","variable","215","GA4 ID"
"tag","264","GA4 Event - home page - instagram feed interaction click","references_elevar_entity","variable","215","GA4 ID"
"tag","265","GA4 Event - home page - shop outfit section click","references_elevar_entity","variable","215","GA4 ID"
"tag","269","GA4 - Search","references_elevar_entity","variable","215","GA4 ID"
"tag","274","GA4 - Add Payment Info","references_elevar_entity","variable","215","GA4 ID"
"tag","278","GA4 - Click Item From Collection Page","references_elevar_entity","variable","215","GA4 ID"
"tag","280","GA4 - Login","references_elevar_entity","variable","215","GA4 ID"
"tag","286","GA4 Base Tag Configuration","references_elevar_entity","variable","215","GA4 ID"
"tag","288","GA4 - SMS Subscribe","references_elevar_entity","variable","215","GA4 ID"
"tag","290","GA4 - Begin Checkout","references_elevar_entity","variable","215","GA4 ID"
"tag","292","GA4 - View Cart","references_elevar_entity","variable","215","GA4 ID"
"tag","293","GA4 - Collection View","references_elevar_entity","variable","215","GA4 ID"
"tag","295","GA4 - Remove From Cart","references_elevar_entity","variable","215","GA4 ID"
"tag","297","GA4 - Add Shipping Info","references_elevar_entity","variable","215","GA4 ID"
"tag","298","GA4 - Email Subscribe","references_elevar_entity","variable","215","GA4 ID"
"tag","299","GA4 - Item View","references_elevar_entity","variable","215","GA4 ID"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","215","GA4 ID"
"tag","304","GA4 - Sign Up For Account","references_elevar_entity","variable","215","GA4 ID"
"tag","305","GA4 - Add to Cart","references_elevar_entity","variable","215","GA4 ID"
"tag","455","GA4 - event - A/B Test KPI","references_elevar_entity","variable","215","GA4 ID"
"variable","268","GA4 Config Settings","references_variable","variable","213","dlv - User ID"
"tag","286","GA4 Base Tag Configuration","references_elevar_entity","variable","268","GA4 Config Settings"
"variable","270","GA4 - product identifier","references_variable","variable","167","constant - product identifier - sku"
"variable","272","js - GA4 - remove from cart","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","273","js - GA4 - begin checkout","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","277","js - GA4 - select item","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","281","js - GA4 - view item","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","289","js - GA4 - view item list","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","291","js - GA4 - view cart","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","301","js - GA4 - purchase","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","303","js - GA4 - add to cart","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","509","js - GA4 - remove from cart_import_1","references_elevar_entity","variable","270","GA4 - product identifier"
"variable","272","js - GA4 - remove from cart","references_elevar_entity","variable","271","dlv - Remove From Cart - Array"
"variable","272","js - GA4 - remove from cart","references_variable","variable","270","GA4 - product identifier"
"variable","272","js - GA4 - remove from cart","references_variable","variable","271","dlv - Remove From Cart - Array"
"tag","295","GA4 - Remove From Cart","references_elevar_entity","variable","272","js - GA4 - remove from cart"
"variable","273","js - GA4 - begin checkout","references_variable","variable","91","dlv - ecommerce.checkout.products"
"variable","273","js - GA4 - begin checkout","references_variable","variable","270","GA4 - product identifier"
"tag","274","GA4 - Add Payment Info","references_elevar_entity","variable","273","js - GA4 - begin checkout"
"tag","290","GA4 - Begin Checkout","references_elevar_entity","variable","273","js - GA4 - begin checkout"
"tag","297","GA4 - Add Shipping Info","references_elevar_entity","variable","273","js - GA4 - begin checkout"
"variable","277","js - GA4 - select item","references_elevar_entity","variable","276","dlv - Select Item - Array"
"variable","277","js - GA4 - select item","references_variable","variable","270","GA4 - product identifier"
"variable","277","js - GA4 - select item","references_variable","variable","276","dlv - Select Item - Array"
"tag","278","GA4 - Click Item From Collection Page","references_elevar_entity","variable","277","js - GA4 - select item"
"variable","281","js - GA4 - view item","references_variable","variable","31","dlv - Product View - Details Array"
"variable","281","js - GA4 - view item","references_variable","variable","270","GA4 - product identifier"
"tag","299","GA4 - Item View","references_elevar_entity","variable","281","js - GA4 - view item"
"variable","284","js - Remove From Cart Value","references_elevar_entity","variable","282","dlv - Remove From Cart - Quantity"
"variable","284","js - Remove From Cart Value","references_elevar_entity","variable","283","dlv - Remove From Cart - Price"
"variable","284","js - Remove From Cart Value","references_variable","variable","282","dlv - Remove From Cart - Quantity"
"variable","284","js - Remove From Cart Value","references_variable","variable","283","dlv - Remove From Cart - Price"
"tag","295","GA4 - Remove From Cart","references_elevar_entity","variable","284","js - Remove From Cart Value"
"variable","285","GA4 Event Settings","references_variable","variable","41","dlv - Global - Visitor Type"
"variable","285","GA4 Event Settings","references_variable","variable","125","dlv - Thank You Page - Customer ID"
"tag","286","GA4 Base Tag Configuration","references_elevar_entity","variable","285","GA4 Event Settings"
"variable","287","GA4 - transaction identifier","references_variable","variable","209","dlv - Thank You Page - Order Name"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","287","GA4 - transaction identifier"
"variable","289","js - GA4 - view item list","references_variable","variable","46","dlv - ecommerce.impressions"
"variable","289","js - GA4 - view item list","references_variable","variable","270","GA4 - product identifier"
"tag","293","GA4 - Collection View","references_elevar_entity","variable","289","js - GA4 - view item list"
"variable","291","js - GA4 - view cart","references_variable","variable","46","dlv - ecommerce.impressions"
"variable","291","js - GA4 - view cart","references_variable","variable","270","GA4 - product identifier"
"tag","292","GA4 - View Cart","references_elevar_entity","variable","291","js - GA4 - view cart"
"variable","300","js - Add To Cart Value","references_variable","variable","43","dlv - Add to Cart - Price"
"variable","300","js - Add To Cart Value","references_variable","variable","116","dlv - Add to Cart - Quantity"
"tag","305","GA4 - Add to Cart","references_elevar_entity","variable","300","js - Add To Cart Value"
"trigger","238","Click - GA4 Event - cart drawer - upsell products click","references_elevar_entity","variable","300","js - Add To Cart Value"
"variable","301","js - GA4 - purchase","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"variable","301","js - GA4 - purchase","references_variable","variable","270","GA4 - product identifier"
"tag","302","GA4 - Purchase","references_elevar_entity","variable","301","js - GA4 - purchase"
"variable","303","js - GA4 - add to cart","references_variable","variable","37","dlv - Add to Cart - Add Array"
"variable","303","js - GA4 - add to cart","references_variable","variable","270","GA4 - product identifier"
"tag","305","GA4 - Add to Cart","references_elevar_entity","variable","303","js - GA4 - add to cart"
"variable","421","js - Thank You Page - BloomReach line items","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","409","BloomReach - Purchase (Conversion Page)","references_elevar_entity","variable","421","js - Thank You Page - BloomReach line items"
"variable","476","js - Facebook - Content_Name - Thank You Page","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","476","js - Facebook - Content_Name - Thank You Page"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","476","js - Facebook - Content_Name - Thank You Page"
"variable","477","js - Facebook - Content_Category - Thank You Page","references_variable","variable","54","dlv - Thank You Page - ecommerce.purchase.products"
"tag","193","Facebook - Subscribe","references_elevar_entity","variable","477","js - Facebook - Content_Category - Thank You Page"
"tag","210","Facebook - Purchase","references_elevar_entity","variable","477","js - Facebook - Content_Category - Thank You Page"
"variable","478","js - Facebook - Content_Category - Checkout Page","references_variable","variable","91","dlv - ecommerce.checkout.products"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","478","js - Facebook - Content_Category - Checkout Page"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","478","js - Facebook - Content_Category - Checkout Page"
"variable","479","js - Facebook - Content_Name - Checkout Page","references_variable","variable","91","dlv - ecommerce.checkout.products"
"tag","201","Facebook - Add Payment Info","references_elevar_entity","variable","479","js - Facebook - Content_Name - Checkout Page"
"tag","204","Facebook - Initiate Checkout","references_elevar_entity","variable","479","js - Facebook - Content_Name - Checkout Page"
"variable","509","js - GA4 - remove from cart_import_1","references_elevar_entity","variable","508","dlv - Remove From Cart - Array_import_1"
"variable","509","js - GA4 - remove from cart_import_1","references_variable","variable","270","GA4 - product identifier"
"variable","509","js - GA4 - remove from cart_import_1","references_variable","variable","508","dlv - Remove From Cart - Array_import_1"
"variable","531","BloomReach Product ID_import_1","references_elevar_entity","variable","513","dlv - Product View - Product ID_import_1"
"variable","515","BloomReach Product SKU_import_1","references_elevar_entity","variable","514","dlv - Product View - SKU_import_1"
"variable","553","BloomReach Cart Data_import_1","references_elevar_entity","variable","535","dlv - Add to Cart - Product ID_import_1"
"variable","553","BloomReach Cart Data_import_1","references_elevar_entity","variable","552","dlv - Add to Cart - SKU_import_1"
